"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
7,26,2018,18,0,5,2256.0,80.0,28.2,18.8,0,0,0,21,1016,77,4,0,1,0,0,0,0
7,26,2018,19,0,5,1332.0,36.0,37.0,0.0,0,0,0,19,1016,82,3,0,1,0,0,0,0
7,26,2018,19,0,5,2256.0,66.0,34.18181818181818,12.81818181818182,0,0,0,19,1016,82,3,0,1,0,0,0,0
7,26,2018,20,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1016,93,2,0,1,0,0,0,0
7,26,2018,20,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1016,93,2,0,1,0,0,0,0
7,26,2018,21,0,5,1332.0,36.0,37.0,0.0,0,0,0,18,1017,88,0,0,1,0,0,0,0
7,26,2018,21,0,5,2256.0,48.0,47.0,0.0,0,0,0,18,1017,88,0,0,1,0,0,0,0
7,26,2018,22,0,5,1332.0,36.0,37.0,0.0,0,0,0,16,1016,93,0,0,1,0,0,0,0
7,26,2018,22,0,5,2256.0,48.0,47.0,0.0,0,0,0,16,1016,93,0,0,1,0,0,0,0
7,26,2018,23,0,5,1296.0,36.0,36.0,0.0,0,0,0,16,1016,93,0,0,1,0,0,0,0
7,26,2018,23,0,5,2256.0,77.0,29.2987012987013,17.7012987012987,0,0,0,16,1016,93,0,0,1,0,0,0,0
7,27,2018,0,0,6,1332.0,36.0,37.0,0.0,0,0,0,16,1016,100,0,75,1,0,0,0,0
7,27,2018,0,0,6,2256.0,48.0,47.0,0.0,0,0,0,16,1016,100,0,75,1,0,0,0,0
7,27,2018,1,0,6,1332.0,36.0,37.0,0.0,0,0,0,17,1016,93,0,75,1,0,0,0,0
7,27,2018,1,0,6,2256.0,48.0,47.0,0.0,0,0,0,17,1016,93,0,75,1,0,0,0,0
7,27,2018,2,0,6,1332.0,36.0,37.0,0.0,0,0,0,18,1015,93,0,75,1,0,0,0,0
7,27,2018,2,0,6,2256.0,48.0,47.0,0.0,0,0,0,18,1015,93,0,75,1,0,0,0,0
7,27,2018,3,0,6,1332.0,36.0,37.0,0.0,0,0,0,18,1015,93,0,75,1,0,0,0,0
7,27,2018,3,0,6,2256.0,48.0,47.0,0.0,0,0,0,18,1015,93,0,75,1,0,0,0,0
7,27,2018,4,0,6,1332.0,36.0,37.0,0.0,0,0,0,17,1015,100,3,75,1,0,0,0,0
7,27,2018,4,0,6,2256.0,48.0,47.0,0.0,0,0,0,17,1015,100,3,75,1,0,0,0,0
7,27,2018,5,0,6,1332.0,36.0,37.0,0.0,0,0,0,17,1015,100,1,75,1,0,0,0,0
7,27,2018,5,0,6,2256.0,48.0,47.0,0.0,0,0,0,17,1015,100,1,75,1,0,0,0,0
7,27,2018,6,0,6,1332.0,36.0,37.0,0.0,0,0,0,17,1015,97,1,75,1,0,0,0,0
7,27,2018,6,0,6,2256.0,48.0,47.0,0.0,0,0,0,17,1015,97,1,75,1,0,0,0,0
7,27,2018,7,0,6,1332.0,54.0,24.666666666666668,12.333333333333332,0,0,0,18,1015,93,1,90,1,0,0,0,0
7,27,2018,7,0,6,2256.0,107.0,21.08411214953271,25.91588785046729,0,0,0,18,1015,93,1,90,1,0,0,0,0
7,27,2018,8,0,6,1332.0,64.0,20.8125,16.1875,0,0,0,19,1016,88,1,40,1,0,0,0,0
7,27,2018,8,0,6,2256.0,48.0,47.0,0.0,0,0,0,19,1016,88,1,40,1,0,0,0,0
7,27,2018,9,0,6,1332.0,46.0,28.956521739130434,8.043478260869566,0,0,0,21,1016,68,1,40,1,0,0,0,0
7,27,2018,9,0,6,2256.0,48.0,47.0,0.0,0,0,0,21,1016,68,1,40,1,0,0,0,0
7,27,2018,10,0,6,1332.0,46.0,28.956521739130434,8.043478260869566,0,0,0,21,1016,77,3,75,1,0,0,0,0
7,27,2018,10,0,6,2256.0,98.0,23.020408163265305,23.979591836734695,0,0,0,21,1016,77,3,75,1,0,0,0,0
7,27,2018,11,0,6,1296.0,53.0,24.452830188679247,11.547169811320753,0,0,0,21,1016,77,2,40,1,0,0,0,0
7,27,2018,11,0,6,2256.0,82.0,27.51219512195122,19.48780487804878,0,0,0,21,1016,77,2,40,1,0,0,0,0
7,27,2018,12,0,6,1296.0,39.0,33.23076923076923,2.7692307692307665,0,0,0,22,1016,64,3,20,1,0,0,0,0
7,27,2018,12,0,6,2256.0,64.0,35.25,11.75,0,0,0,22,1016,64,3,20,1,0,0,0,0
7,27,2018,13,0,6,1296.0,46.0,28.17391304347826,7.826086956521738,0,0,0,23,1015,49,3,20,1,0,0,0,0
7,27,2018,13,0,6,2256.0,140.0,16.114285714285714,30.885714285714286,0,0,0,23,1015,49,3,20,1,0,0,0,0
7,27,2018,14,0,6,1296.0,44.0,29.454545454545453,6.545454545454547,0,0,0,21,1016,77,3,20,1,0,0,0,0
7,27,2018,14,0,6,2256.0,94.0,24.0,23.0,0,0,0,21,1016,77,3,20,1,0,0,0,0
7,27,2018,15,0,6,1296.0,52.0,24.923076923076923,11.076923076923077,0,0,0,21,1016,77,3,20,1,0,0,0,0
7,27,2018,15,0,6,2256.0,55.0,41.018181818181816,5.981818181818184,0,0,0,21,1016,77,3,20,1,0,0,0,0
7,27,2018,16,0,6,1296.0,50.0,25.92,10.079999999999998,0,0,0,21,1016,73,6,20,1,0,0,0,0
7,27,2018,16,0,6,2256.0,110.0,20.509090909090908,26.490909090909092,0,0,0,21,1016,73,6,20,1,0,0,0,0
7,27,2018,17,0,6,1296.0,78.0,16.615384615384617,19.384615384615383,0,0,0,22,1016,68,4,20,1,0,0,0,0
7,27,2018,17,0,6,2256.0,124.0,18.193548387096776,28.806451612903224,0,0,0,22,1016,68,4,20,1,0,0,0,0
7,27,2018,18,0,6,1296.0,50.0,25.92,10.079999999999998,0,0,0,21,1016,68,5,20,1,0,0,0,0
7,27,2018,18,0,6,2256.0,122.0,18.491803278688526,28.508196721311474,0,0,0,21,1016,68,5,20,1,0,0,0,0
7,27,2018,19,0,6,1296.0,44.0,29.454545454545453,6.545454545454547,0,0,0,19,1016,77,3,0,1,0,0,0,0
7,27,2018,19,0,6,2256.0,91.0,24.791208791208792,22.208791208791208,0,0,0,19,1016,77,3,0,1,0,0,0,0
7,27,2018,20,0,6,1296.0,44.0,29.454545454545453,6.545454545454547,0,0,0,19,1017,77,1,0,1,0,0,0,0
7,27,2018,20,0,6,2256.0,54.0,41.77777777777778,5.222222222222221,0,0,0,19,1017,77,1,0,1,0,0,0,0
7,27,2018,21,0,6,1296.0,42.0,30.857142857142858,5.142857142857142,0,0,0,17,1017,88,1,0,1,0,0,0,0
7,27,2018,21,0,6,2256.0,48.0,47.0,0.0,0,0,0,17,1017,88,1,0,1,0,0,0,0
7,27,2018,22,0,6,1296.0,41.0,31.609756097560975,4.390243902439025,0,0,0,17,1017,88,0,0,1,0,0,0,0
7,27,2018,22,0,6,2256.0,58.0,38.89655172413793,8.103448275862071,0,0,0,17,1017,88,0,0,1,0,0,0,0
7,27,2018,23,0,6,1296.0,38.0,34.10526315789474,1.8947368421052602,0,0,0,16,1017,93,0,0,1,0,0,0,0
7,27,2018,23,0,6,2256.0,48.0,47.0,0.0,0,0,0,16,1017,93,0,0,1,0,0,0,0
8,1,2018,10,0,4,1332.0,36.0,37.0,0.0,0,0,0,23,1017,69,2,0,1,0,0,0,0
8,1,2018,10,0,4,2256.0,68.0,33.1764705882353,13.823529411764703,0,0,0,23,1017,69,2,0,1,0,0,0,0
8,1,2018,11,0,4,1332.0,135.0,9.866666666666667,27.133333333333333,0,0,0,24,1016,64,3,0,1,0,0,0,0
8,1,2018,11,0,4,2256.0,64.0,35.25,11.75,0,0,0,24,1016,64,3,0,1,0,0,0,0
8,1,2018,12,0,4,1332.0,36.0,37.0,0.0,0,0,0,24,1016,60,4,0,1,0,0,0,0
