"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
7,27,2018,15,0,6,1677.0,48.0,34.9375,8.0625,0,0,0,21,1016,77,3,20,1,0,0,0,0
7,27,2018,16,0,6,1677.0,56.0,29.946428571428573,13.053571428571427,0,0,0,21,1016,73,6,20,1,0,0,0,0
7,27,2018,17,0,6,1677.0,63.0,26.61904761904762,16.38095238095238,0,0,0,22,1016,68,4,20,1,0,0,0,0
7,27,2018,18,0,6,1677.0,52.0,32.25,10.75,0,0,0,21,1016,68,5,20,1,0,0,0,0
7,27,2018,19,0,6,1677.0,46.0,36.45652173913044,6.543478260869563,0,0,0,19,1016,77,3,0,1,0,0,0,0
7,27,2018,20,0,6,1677.0,39.0,43.0,0.0,0,0,0,19,1017,77,1,0,1,0,0,0,0
7,27,2018,21,0,6,1677.0,39.0,43.0,0.0,0,0,0,17,1017,88,1,0,1,0,0,0,0
7,27,2018,22,0,6,1677.0,42.0,39.92857142857143,3.0714285714285694,0,0,0,17,1017,88,0,0,1,0,0,0,0
7,27,2018,23,0,6,1677.0,44.0,38.11363636363637,4.886363636363633,0,0,0,16,1017,93,0,0,1,0,0,0,0
8,1,2018,10,0,4,1720.0,40.0,43.0,0.0,0,0,0,23,1017,69,2,0,1,0,0,0,0
8,1,2018,11,0,4,1720.0,40.0,43.0,0.0,0,0,0,24,1016,64,3,0,1,0,0,0,0
8,1,2018,12,0,4,1720.0,40.0,43.0,0.0,0,0,0,24,1016,60,4,0,1,0,0,0,0
8,1,2018,13,0,4,1720.0,40.0,43.0,0.0,0,0,0,25,1015,57,4,0,1,0,0,0,0
8,1,2018,14,0,4,1720.0,54.0,31.85185185185185,11.148148148148149,0,0,0,27,1015,54,4,0,1,0,0,0,0
8,1,2018,15,0,4,1720.0,40.0,43.0,0.0,0,0,0,27,1014,51,4,0,1,0,0,0,0
8,1,2018,16,0,4,1720.0,40.0,43.0,0.0,0,0,0,27,1014,47,5,0,1,0,0,0,0
8,1,2018,17,0,4,1720.0,40.0,43.0,0.0,0,0,0,28,1014,45,6,0,1,0,0,0,0
8,1,2018,18,0,4,1720.0,40.0,43.0,0.0,0,0,0,26,1013,57,2,0,1,0,0,0,0
8,1,2018,19,0,4,1720.0,60.0,28.666666666666668,14.333333333333332,0,0,0,25,1013,61,3,0,1,0,0,0,0
8,1,2018,20,0,4,1720.0,40.0,43.0,0.0,0,0,0,23,1013,69,1,0,1,0,0,0,0
8,1,2018,21,0,4,1720.0,40.0,43.0,0.0,0,0,0,22,1013,78,1,0,1,0,0,0,0
8,1,2018,22,0,4,1720.0,40.0,43.0,0.0,0,0,0,20,1013,88,0,0,1,0,0,0,0
8,1,2018,23,0,4,1720.0,40.0,43.0,0.0,0,0,0,21,1013,83,0,0,1,0,0,0,0
