"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,3,2018,16,0,6,351.0,9.0,39.0,0.0,0,0,0,30,1016,51,3,0,1,0,0,0,0
8,3,2018,17,0,6,351.0,9.0,39.0,0.0,0,0,0,31,1016,48,2,0,1,0,0,0,0
8,3,2018,18,0,6,351.0,25.0,14.04,24.96,450,20,1,24,1016,73,3,0,1,0,0,0,0
8,3,2018,19,0,6,351.0,9.0,39.0,0.0,0,0,0,24,1016,73,2,0,1,0,0,0,0
8,3,2018,20,0,6,351.0,9.0,39.0,0.0,0,0,0,23,1016,73,3,0,1,0,0,0,0
8,3,2018,21,0,6,351.0,13.0,27.0,12.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,3,2018,22,0,6,351.0,9.0,39.0,0.0,0,0,0,21,1017,83,2,0,1,0,0,0,0
8,3,2018,23,0,6,351.0,9.0,39.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,4,2018,0,0,7,351.0,9.0,39.0,0.0,0,0,0,21,1016,88,1,0,1,0,0,0,0
8,4,2018,1,0,7,351.0,9.0,39.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,2,0,7,351.0,9.0,39.0,0.0,0,0,0,21,1016,88,0,0,1,0,0,0,0
8,4,2018,3,0,7,351.0,9.0,39.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,4,0,7,351.0,9.0,39.0,0.0,0,0,0,23,1016,78,1,0,1,0,0,0,0
8,4,2018,5,0,7,351.0,9.0,39.0,0.0,0,0,0,22,1016,88,1,0,1,0,0,0,0
8,4,2018,6,0,7,351.0,9.0,39.0,0.0,0,0,0,25,1016,69,3,0,1,0,0,0,0
8,4,2018,7,0,7,351.0,9.0,39.0,0.0,0,0,0,23,1016,88,1,0,1,0,0,0,0
8,4,2018,8,0,7,351.0,9.0,39.0,0.0,260,211,1,27,1017,69,1,0,1,0,0,0,0
8,4,2018,9,0,7,351.0,9.0,39.0,0.0,0,0,0,32,1017,55,1,0,1,0,0,0,0
8,4,2018,10,0,7,351.0,9.0,39.0,0.0,0,0,0,33,1017,52,1,0,1,0,0,0,0
8,4,2018,11,0,7,351.0,17.0,20.647058823529413,18.352941176470587,280,322,1,33,1017,59,2,0,1,0,0,0,0
8,4,2018,12,0,7,351.0,9.0,39.0,0.0,0,0,0,34,1017,49,2,0,1,0,0,0,0
8,4,2018,13,0,7,351.0,12.0,29.25,9.75,0,0,0,31,1017,55,3,0,1,0,0,0,0
8,4,2018,14,0,7,351.0,12.0,29.25,9.75,0,0,0,33,1017,49,3,0,1,0,0,0,0
8,4,2018,15,0,7,351.0,9.0,39.0,0.0,0,0,0,33,1016,46,4,0,1,0,0,0,0
8,4,2018,16,0,7,351.0,14.0,25.071428571428573,13.928571428571427,350,182,1,33,1016,49,3,0,1,0,0,0,0
8,4,2018,17,0,7,351.0,9.0,39.0,0.0,0,0,0,32,1016,52,2,0,1,0,0,0,0
8,4,2018,18,0,7,351.0,9.0,39.0,0.0,0,0,0,32,1016,52,2,0,1,0,0,0,0
8,4,2018,19,0,7,351.0,9.0,39.0,0.0,0,0,0,25,1016,73,1,0,1,0,0,0,0
8,4,2018,20,0,7,351.0,9.0,39.0,0.0,0,0,0,22,1016,83,0,0,1,0,0,0,0
8,4,2018,21,0,7,351.0,9.0,39.0,0.0,0,0,0,22,1016,83,1,0,1,0,0,0,0
8,4,2018,22,0,7,351.0,9.0,39.0,0.0,0,0,0,23,1016,78,0,20,1,0,0,0,0
8,4,2018,23,0,7,351.0,9.0,39.0,0.0,0,0,0,22,1016,83,0,20,1,0,0,0,0
8,5,2018,0,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1016,94,0,20,1,0,0,0,0
8,5,2018,1,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1016,88,0,0,1,0,0,0,0
8,5,2018,2,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,3,0,8,351.0,9.0,39.0,0.0,0,0,0,21,1015,88,0,0,1,0,0,0,0
8,5,2018,4,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,5,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,6,0,8,351.0,9.0,39.0,0.0,0,0,0,20,1015,94,0,0,1,0,0,0,0
8,5,2018,7,0,8,351.0,9.0,39.0,0.0,0,0,0,22,1016,88,0,0,1,0,0,0,0
8,5,2018,8,0,8,351.0,9.0,39.0,0.0,0,0,0,26,1016,69,1,0,1,0,0,0,0
8,5,2018,9,0,8,351.0,9.0,39.0,0.0,0,0,0,30,1016,55,2,0,1,0,0,0,0
