"Mes","Dia","Ano","Hora","Minutos","Dia da semana","free_flow_distance","total_time","total_speed","diif_ranker","length_in_meters","delay_in_seconds","incidente","temperature","atmospheric_pressure","humidity","wind_speed","cloudiness","no_rain","chuva_fraca","chuva","chuva_trovoada","chuva_intensa"
8,2,2018,13,0,5,1720.0,43.0,40.0,0.0,0,0,0,27,1014,61,2,0,1,0,0,0,0
8,2,2018,14,0,5,1720.0,62.0,27.741935483870968,12.258064516129032,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,15,0,5,1720.0,58.0,29.655172413793103,10.344827586206897,0,0,0,31,1014,48,4,0,1,0,0,0,0
8,2,2018,16,0,5,1720.0,102.0,16.862745098039216,23.137254901960784,0,0,0,33,1013,41,4,0,1,0,0,0,0
8,2,2018,17,0,5,1720.0,87.0,19.770114942528735,20.229885057471265,0,0,0,33,1013,41,3,0,1,0,0,0,0
8,2,2018,18,0,5,1720.0,173.0,9.942196531791907,30.057803468208093,0,0,0,32,1013,43,3,0,1,0,0,0,0
8,2,2018,19,0,5,1720.0,43.0,40.0,0.0,0,0,0,30,1013,48,2,0,1,0,0,0,0
8,2,2018,20,0,5,1720.0,43.0,40.0,0.0,0,0,0,28,1014,48,2,0,1,0,0,0,0
8,2,2018,21,0,5,1720.0,43.0,40.0,0.0,0,0,0,26,1014,61,2,0,1,0,0,0,0
8,2,2018,22,0,5,1720.0,43.0,40.0,0.0,0,0,0,24,1015,69,1,0,1,0,0,0,0
8,2,2018,23,0,5,1720.0,43.0,40.0,0.0,0,0,0,25,1014,61,1,0,1,0,0,0,0
8,3,2018,0,0,6,1720.0,43.0,40.0,0.0,0,0,0,23,1015,73,0,0,1,0,0,0,0
8,3,2018,1,0,6,1720.0,43.0,40.0,0.0,0,0,0,22,1014,78,1,0,1,0,0,0,0
8,3,2018,2,0,6,1720.0,43.0,40.0,0.0,0,0,0,22,1014,83,0,0,1,0,0,0,0
8,3,2018,3,0,6,1720.0,43.0,40.0,0.0,0,0,0,21,1014,88,1,0,1,0,0,0,0
8,3,2018,4,0,6,1720.0,43.0,40.0,0.0,0,0,0,21,1014,83,2,0,1,0,0,0,0
8,3,2018,5,0,6,1720.0,43.0,40.0,0.0,0,0,0,24,1014,73,2,0,1,0,0,0,0
8,3,2018,6,0,6,1720.0,43.0,40.0,0.0,0,0,0,25,1014,61,3,0,1,0,0,0,0
8,3,2018,7,0,6,1720.0,43.0,40.0,0.0,0,0,0,27,1015,57,2,0,1,0,0,0,0
8,3,2018,8,0,6,1720.0,56.0,30.714285714285715,9.285714285714285,0,0,0,30,1015,55,3,0,1,0,0,0,0
8,3,2018,9,0,6,1720.0,43.0,40.0,0.0,0,0,0,27,1016,61,2,0,1,0,0,0,0
8,3,2018,10,0,6,1720.0,56.0,30.714285714285715,9.285714285714285,0,0,0,31,1016,52,1,0,1,0,0,0,0
8,3,2018,11,0,6,1720.0,43.0,40.0,0.0,0,0,0,28,1017,58,4,0,1,0,0,0,0
8,3,2018,12,0,6,1720.0,54.0,31.85185185185185,8.148148148148149,0,0,0,25,1017,65,4,0,1,0,0,0,0
8,3,2018,13,0,6,1720.0,62.0,27.741935483870968,12.258064516129032,0,0,0,26,1017,65,3,0,1,0,0,0,0
8,3,2018,14,0,6,1720.0,58.0,29.655172413793103,10.344827586206897,0,0,0,33,1016,46,1,0,1,0,0,0,0
8,3,2018,15,0,6,1720.0,62.0,27.741935483870968,12.258064516129032,0,0,0,30,1016,55,2,0,1,0,0,0,0
8,3,2018,16,0,6,1720.0,43.0,40.0,0.0,0,0,0,30,1016,51,3,0,1,0,0,0,0
8,3,2018,17,0,6,1720.0,67.0,25.671641791044777,14.328358208955223,0,0,0,31,1016,48,2,0,1,0,0,0,0
8,3,2018,18,0,6,1720.0,124.0,13.870967741935484,26.129032258064516,0,0,0,24,1016,73,3,0,1,0,0,0,0
