"Mes","Dia","Ano","Hora","Minutos","Dia da semana","city_name","road_num","road_name","current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff"
10,24,2018,21,0,4,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,24,2018,22,0,4,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,24,2018,22,0,4,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,24,2018,22,0,4,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,24,2018,22,0,4,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,24,2018,22,0,4,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,24,2018,22,0,4,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,24,2018,22,0,4,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,24,2018,22,0,4,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,24,2018,23,0,4,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,24,2018,23,0,4,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,24,2018,23,0,4,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,24,2018,23,0,4,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,24,2018,23,0,4,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,24,2018,23,0,4,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,24,2018,23,0,4,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,24,2018,23,0,4,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,0,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,0,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,0,0,5,"Braga",3,"Rua de Caires",20,25,5,5,4,1
10,25,2018,0,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,0,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,0,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,0,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,0,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,1,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,1,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,1,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,1,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,1,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,1,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,1,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,1,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,2,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,2,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,2,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,2,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,2,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,2,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,2,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,2,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,3,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,3,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,3,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,3,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,3,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,3,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,3,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,3,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,4,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,4,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,4,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,4,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,4,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,4,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,4,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,4,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,5,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,5,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,5,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,5,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,5,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,5,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,5,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,5,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,6,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,6,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,6,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,6,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,6,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,6,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,6,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,6,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,7,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,7,0,5,"Braga",2,"Avenida Central",37,49,12,94,71,23
10,25,2018,7,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,7,0,5,"Braga",4,"N14 Bosch",19,47,28,118,48,70
10,25,2018,7,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,7,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,7,0,5,"Braga",7,"Rua Nova Santa Cruz",26,44,18,66,39,27
10,25,2018,7,0,5,"Braga",8,"Rua Costa Gomes",32,41,9,54,42,12
10,25,2018,8,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,8,0,5,"Braga",2,"Avenida Central",30,49,19,115,71,44
10,25,2018,8,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,8,0,5,"Braga",4,"N14 Bosch",22,47,25,102,48,54
10,25,2018,8,0,5,"Braga",5,"Avenida João Paulo II",29,39,10,12,9,3
10,25,2018,8,0,5,"Braga",6,"Avenida Padre Júlio Fragata",41,67,26,136,83,53
10,25,2018,8,0,5,"Braga",7,"Rua Nova Santa Cruz",13,44,31,133,39,94
10,25,2018,8,0,5,"Braga",8,"Rua Costa Gomes",28,41,13,62,42,20
10,25,2018,9,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,9,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,9,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,9,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,9,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,9,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,9,0,5,"Braga",7,"Rua Nova Santa Cruz",17,44,27,102,39,63
10,25,2018,9,0,5,"Braga",8,"Rua Costa Gomes",31,41,10,56,42,14
10,25,2018,10,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,10,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,10,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,10,0,5,"Braga",4,"N14 Bosch",33,47,14,68,48,20
10,25,2018,10,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,10,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,10,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,10,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,11,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,11,0,5,"Braga",2,"Avenida Central",14,49,35,247,71,176
10,25,2018,11,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,11,0,5,"Braga",4,"N14 Bosch",30,47,17,75,48,27
10,25,2018,11,0,5,"Braga",5,"Avenida João Paulo II",31,39,8,11,9,2
10,25,2018,11,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,11,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,11,0,5,"Braga",8,"Rua Costa Gomes",28,41,13,62,42,20
10,25,2018,12,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,12,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,12,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,12,0,5,"Braga",4,"N14 Bosch",17,47,30,132,48,84
10,25,2018,12,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,12,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,12,0,5,"Braga",7,"Rua Nova Santa Cruz",28,44,16,62,39,23
10,25,2018,12,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,13,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,13,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,13,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,13,0,5,"Braga",4,"N14 Bosch",29,47,18,77,48,29
10,25,2018,13,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,13,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,13,0,5,"Braga",7,"Rua Nova Santa Cruz",26,44,18,66,39,27
10,25,2018,13,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,14,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,14,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,14,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,14,0,5,"Braga",4,"N14 Bosch",30,47,17,75,48,27
10,25,2018,14,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,14,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,14,0,5,"Braga",7,"Rua Nova Santa Cruz",34,44,10,51,39,12
10,25,2018,14,0,5,"Braga",8,"Rua Costa Gomes",30,41,11,58,42,16
10,25,2018,15,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,15,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,15,0,5,"Braga",3,"Rua de Caires",16,25,9,7,4,3
10,25,2018,15,0,5,"Braga",4,"N14 Bosch",33,47,14,68,48,20
10,25,2018,15,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,15,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,15,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,15,0,5,"Braga",8,"Rua Costa Gomes",28,41,13,62,42,20
10,25,2018,16,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,16,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,16,0,5,"Braga",3,"Rua de Caires",16,25,9,7,4,3
10,25,2018,16,0,5,"Braga",4,"N14 Bosch",21,47,26,107,48,59
10,25,2018,16,0,5,"Braga",5,"Avenida João Paulo II",27,39,12,13,9,4
10,25,2018,16,0,5,"Braga",6,"Avenida Padre Júlio Fragata",49,67,18,114,83,31
10,25,2018,16,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,16,0,5,"Braga",8,"Rua Costa Gomes",23,41,18,75,42,33
10,25,2018,17,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,17,0,5,"Braga",2,"Avenida Central",33,49,16,105,71,34
10,25,2018,17,0,5,"Braga",3,"Rua de Caires",12,25,13,9,4,5
10,25,2018,17,0,5,"Braga",4,"N14 Bosch",14,47,33,160,48,112
10,25,2018,17,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,17,0,5,"Braga",6,"Avenida Padre Júlio Fragata",30,67,37,186,83,103
10,25,2018,17,0,5,"Braga",7,"Rua Nova Santa Cruz",8,44,36,216,39,177
10,25,2018,17,0,5,"Braga",8,"Rua Costa Gomes",10,41,31,173,42,131
10,25,2018,18,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,18,0,5,"Braga",2,"Avenida Central",34,49,15,102,71,31
10,25,2018,18,0,5,"Braga",3,"Rua de Caires",8,25,17,13,4,9
10,25,2018,18,0,5,"Braga",4,"N14 Bosch",19,47,28,118,48,70
10,25,2018,18,0,5,"Braga",5,"Avenida João Paulo II",21,39,18,17,9,8
10,25,2018,18,0,5,"Braga",6,"Avenida Padre Júlio Fragata",39,67,28,143,83,60
10,25,2018,18,0,5,"Braga",7,"Rua Nova Santa Cruz",8,44,36,216,39,177
10,25,2018,18,0,5,"Braga",8,"Rua Costa Gomes",15,41,26,115,42,73
10,25,2018,19,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,19,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,19,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,19,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,19,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,19,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,19,0,5,"Braga",7,"Rua Nova Santa Cruz",28,44,16,62,39,23
10,25,2018,19,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,20,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,20,0,5,"Braga",2,"Avenida Central",34,49,15,102,71,31
10,25,2018,20,0,5,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,25,2018,20,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,20,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,20,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,20,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,20,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,21,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,21,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,21,0,5,"Braga",3,"Rua de Caires",7,25,18,15,4,11
10,25,2018,21,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,21,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,21,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,21,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,21,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,22,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,22,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,22,0,5,"Braga",3,"Rua de Caires",19,25,6,5,4,1
10,25,2018,22,0,5,"Braga",4,"N14 Bosch",20,47,27,112,48,64
10,25,2018,22,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,22,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,22,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,22,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,25,2018,23,0,5,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,25,2018,23,0,5,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,25,2018,23,0,5,"Braga",3,"Rua de Caires",2,25,23,52,4,48
10,25,2018,23,0,5,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,25,2018,23,0,5,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,25,2018,23,0,5,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,25,2018,23,0,5,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,25,2018,23,0,5,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,0,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,0,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,0,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,0,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,0,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,0,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,0,0,6,"Braga",7,"Rua Nova Santa Cruz",27,44,17,64,39,25
10,26,2018,0,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,1,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,1,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,1,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,1,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,1,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,1,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,1,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,1,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,2,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,2,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,2,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,2,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,2,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,2,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,2,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,2,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,3,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,3,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,3,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,3,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,3,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,3,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,3,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,3,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,4,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,4,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,4,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,4,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,4,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,4,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,4,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,4,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,5,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,5,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,5,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,5,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,5,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,5,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,5,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,5,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,6,0,6,"Braga",1,"Avenida da Liberdade",10,13,3,78,60,18
10,26,2018,6,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,6,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,6,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,6,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,6,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,6,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,6,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,7,0,6,"Braga",1,"Avenida da Liberdade",10,13,3,78,60,18
10,26,2018,7,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,7,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,7,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,7,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,7,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,7,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,7,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,8,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,8,0,6,"Braga",2,"Avenida Central",30,49,19,115,71,44
10,26,2018,8,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,8,0,6,"Braga",4,"N14 Bosch",30,47,17,75,48,27
10,26,2018,8,0,6,"Braga",5,"Avenida João Paulo II",26,39,13,13,9,4
10,26,2018,8,0,6,"Braga",6,"Avenida Padre Júlio Fragata",45,67,22,124,83,41
10,26,2018,8,0,6,"Braga",7,"Rua Nova Santa Cruz",18,44,26,96,39,57
10,26,2018,8,0,6,"Braga",8,"Rua Costa Gomes",16,41,25,108,42,66
10,26,2018,9,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,9,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,9,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,9,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,9,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,9,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,9,0,6,"Braga",7,"Rua Nova Santa Cruz",31,44,13,56,39,17
10,26,2018,9,0,6,"Braga",8,"Rua Costa Gomes",30,41,11,58,42,16
10,26,2018,10,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,10,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,10,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,10,0,6,"Braga",4,"N14 Bosch",47,47,0,48,48,0
10,26,2018,10,0,6,"Braga",5,"Avenida João Paulo II",24,39,15,15,9,6
10,26,2018,10,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,10,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,10,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,11,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,11,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,11,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,11,0,6,"Braga",4,"N14 Bosch",28,47,19,80,48,32
10,26,2018,11,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,11,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,11,0,6,"Braga",7,"Rua Nova Santa Cruz",44,44,0,39,39,0
10,26,2018,11,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,12,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,12,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,12,0,6,"Braga",3,"Rua de Caires",25,25,0,4,4,0
10,26,2018,12,0,6,"Braga",4,"N14 Bosch",17,47,30,132,48,84
10,26,2018,12,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
10,26,2018,12,0,6,"Braga",6,"Avenida Padre Júlio Fragata",67,67,0,83,83,0
10,26,2018,12,0,6,"Braga",7,"Rua Nova Santa Cruz",24,44,20,72,39,33
10,26,2018,12,0,6,"Braga",8,"Rua Costa Gomes",41,41,0,42,42,0
10,26,2018,13,0,6,"Braga",1,"Avenida da Liberdade",13,13,0,60,60,0
10,26,2018,13,0,6,"Braga",2,"Avenida Central",49,49,0,71,71,0
10,26,2018,13,0,6,"Braga",3,"Rua de Caires",3,25,22,35,4,31
10,26,2018,13,0,6,"Braga",4,"N14 Bosch",30,47,17,75,48,27
10,26,2018,13,0,6,"Braga",5,"Avenida João Paulo II",39,39,0,9,9,0
