Mes,Dia,Ano,Hora,Minutos,Dia da semana,free_flow_distance,total_time,total_speed,length_in_meters,delay_in_seconds,incidente,temperature,atmospheric_pressure,humidity,wind_speed,cloudiness,no_rain,chuva_fraca,chuva,chuva_trovoada,chuva_intensa,diif_ranker
9.0,9.0,2018.0,7.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1020.0,100.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,8.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1021.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,9.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1021.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,10.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1021.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,11.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1021.0,93.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,12.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1021.0,93.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,13.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1021.0,88.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,14.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1020.0,88.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,15.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1020.0,88.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,16.0,0.0,8.0,5561.0,929.0,5.986,0.0,0.0,0.0,20.0,1020.0,82.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,61.014
9.0,9.0,2018.0,17.0,0.0,8.0,5561.0,105.0,52.962,0.0,0.0,0.0,19.0,1020.0,82.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,14.038
9.0,9.0,2018.0,18.0,0.0,8.0,5561.0,111.0,50.099,0.0,0.0,0.0,16.0,1020.0,93.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,16.901
9.0,9.0,2018.0,19.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1021.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,20.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1021.0,100.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,21.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1022.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,22.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1022.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,9.0,2018.0,23.0,0.0,8.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1022.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,0.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1022.0,100.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,1.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1022.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,2.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1022.0,100.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,3.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1022.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,4.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1022.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,5.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1022.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,6.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1022.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,7.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1022.0,100.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,8.0,0.0,2.0,5561.0,155.0,35.877,550.0,250.0,1.0,16.0,1022.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,31.123
9.0,10.0,2018.0,9.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,22.0,1023.0,78.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,10.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,25.0,1023.0,69.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,11.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,26.0,1023.0,65.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,12.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,27.0,1022.0,57.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,13.0,0.0,2.0,5561.0,111.0,50.099,0.0,0.0,0.0,24.0,1022.0,64.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,16.901
9.0,10.0,2018.0,14.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,26.0,1021.0,57.0,6.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,15.0,0.0,2.0,5561.0,109.0,51.018,0.0,0.0,0.0,26.0,1021.0,57.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,15.982
9.0,10.0,2018.0,16.0,0.0,2.0,5561.0,111.0,50.099,0.0,0.0,0.0,26.0,1021.0,57.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,16.901
9.0,10.0,2018.0,17.0,0.0,2.0,5561.0,232.0,23.97,320.0,266.0,1.0,23.0,1020.0,64.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,43.03
9.0,10.0,2018.0,18.0,0.0,2.0,5561.0,242.0,22.979,295.0,242.0,1.0,21.0,1020.0,68.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,44.021
9.0,10.0,2018.0,19.0,0.0,2.0,5561.0,107.0,51.972,0.0,0.0,0.0,20.0,1021.0,72.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,15.028
9.0,10.0,2018.0,20.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,20.0,1021.0,68.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,21.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1021.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,22.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1021.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,10.0,2018.0,23.0,0.0,2.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1021.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,0.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1021.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,1.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1020.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,2.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1020.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,3.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1020.0,87.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,4.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1020.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,5.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1020.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,6.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1020.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,7.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,20.0,1021.0,88.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,8.0,0.0,3.0,5561.0,83.0,67.0,560.0,241.0,1.0,24.0,1021.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,9.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,24.0,1022.0,60.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,10.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,26.0,1021.0,57.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,11.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,28.0,1021.0,54.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,12.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,27.0,1020.0,54.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,13.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,28.0,1020.0,45.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,14.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,29.0,1019.0,39.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,15.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,28.0,1019.0,42.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,16.0,0.0,3.0,5561.0,116.0,47.94,0.0,0.0,0.0,26.0,1019.0,47.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,19.06
9.0,11.0,2018.0,17.0,0.0,3.0,5561.0,107.0,51.972,0.0,0.0,0.0,26.0,1019.0,47.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,15.028
9.0,11.0,2018.0,18.0,0.0,3.0,5561.0,223.0,24.937,320.0,143.0,1.0,24.0,1018.0,57.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,42.063
9.0,11.0,2018.0,19.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,22.0,1019.0,64.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,20.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,19.0,1019.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,21.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,19.0,1020.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,22.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1020.0,82.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,11.0,2018.0,23.0,0.0,3.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1020.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,0.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1020.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,1.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1019.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,2.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1019.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,3.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1019.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,4.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1019.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,5.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1019.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,6.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1020.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,7.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1020.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,8.0,0.0,4.0,5561.0,83.0,67.0,200.0,118.0,1.0,21.0,1021.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,9.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,23.0,1021.0,73.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,10.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,25.0,1022.0,65.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,11.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,22.0,1022.0,73.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,12.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,24.0,1022.0,69.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,13.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,20.0,1021.0,82.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,14.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,21.0,1021.0,77.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,15.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,23.0,1021.0,64.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,16.0,0.0,4.0,5561.0,107.0,51.972,0.0,0.0,0.0,23.0,1020.0,64.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,15.028
9.0,12.0,2018.0,17.0,0.0,4.0,5561.0,155.0,35.877,320.0,170.0,1.0,21.0,1021.0,77.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,31.123
9.0,12.0,2018.0,18.0,0.0,4.0,5561.0,265.0,20.985,540.0,89.0,1.0,20.0,1020.0,82.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,46.015
9.0,12.0,2018.0,19.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1020.0,93.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,20.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1021.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,21.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1021.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,22.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1021.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,12.0,2018.0,23.0,0.0,4.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1021.0,100.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,0.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1020.0,100.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,1.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1020.0,100.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,2.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1020.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,3.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1020.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,4.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1019.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,5.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1019.0,100.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,6.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1020.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,7.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1020.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,8.0,0.0,5.0,5561.0,133.0,41.812,170.0,126.0,1.0,15.0,1020.0,100.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,25.188
9.0,13.0,2018.0,9.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1020.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,10.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,21.0,1020.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,11.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,21.0,1020.0,77.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,12.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,21.0,1020.0,73.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,13.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,22.0,1019.0,68.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,14.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,20.0,1019.0,77.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,15.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,22.0,1018.0,73.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,16.0,0.0,5.0,5561.0,111.0,50.099,0.0,0.0,0.0,21.0,1018.0,77.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,16.901
9.0,13.0,2018.0,17.0,0.0,5.0,5561.0,159.0,34.975,0.0,0.0,0.0,22.0,1018.0,73.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,32.025
9.0,13.0,2018.0,18.0,0.0,5.0,5561.0,265.0,20.985,220.0,12.0,1.0,20.0,1017.0,82.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,46.015
9.0,13.0,2018.0,19.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1018.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,20.0,0.0,5.0,5561.0,130.0,42.777,0.0,0.0,0.0,17.0,1018.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.223
9.0,13.0,2018.0,21.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,17.0,1018.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,22.0,0.0,5.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,13.0,2018.0,23.0,0.0,5.0,5561.0,107.0,51.972,0.0,0.0,0.0,16.0,1018.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,15.028
9.0,14.0,2018.0,0.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1017.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,1.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1017.0,100.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,2.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1017.0,100.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,3.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1017.0,100.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,4.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,13.0,1017.0,100.0,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,5.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,14.0,1017.0,100.0,0.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,6.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1017.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,7.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,15.0,1017.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,8.0,0.0,6.0,5561.0,164.0,33.909,0.0,0.0,0.0,16.0,1017.0,100.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,33.091
9.0,14.0,2018.0,9.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,19.0,1018.0,88.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,10.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1018.0,93.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,11.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1018.0,88.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,12.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1018.0,88.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,13.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,18.0,1018.0,88.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,14.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,19.0,1018.0,88.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,15.0,0.0,6.0,5561.0,114.0,48.781,0.0,0.0,0.0,21.0,1017.0,77.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,18.219
9.0,14.0,2018.0,16.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,19.0,1017.0,88.0,2.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,17.0,0.0,6.0,5561.0,180.0,30.894,320.0,170.0,1.0,18.0,1017.0,93.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,36.106
9.0,14.0,2018.0,18.0,0.0,6.0,5561.0,265.0,20.985,320.0,170.0,1.0,17.0,1017.0,93.0,2.0,20.0,1.0,0.0,0.0,0.0,0.0,46.015
9.0,14.0,2018.0,19.0,0.0,6.0,5561.0,214.0,25.986,0.0,0.0,0.0,17.0,1017.0,93.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,41.014
9.0,14.0,2018.0,20.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1017.0,100.0,2.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,21.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1017.0,100.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,22.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,2.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,14.0,2018.0,23.0,0.0,6.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1017.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,0.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,1.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,3.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,2.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,5.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,3.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,4.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1017.0,100.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,5.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,6.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,1.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0
9.0,15.0,2018.0,7.0,0.0,7.0,5561.0,83.0,67.0,0.0,0.0,0.0,16.0,1018.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0
